item_id,title,rating,description,genre
855,Diva,3.7384615384615385,"Two tapes, two Parisian mob killers, one corrupt policeman, an opera fan, a teenage thief, and the coolest philosopher ever filmed all twist their way through an intricate and stylish French-language thriller.","Action,Drama,Mystery,Romance,Thriller"
856,Night on Earth,3.8333333333333335,An anthology of 5 different cab drivers in 5 American and European cities and their remarkable fares on the same eventful night.,"Comedy,Drama"
859,April Fool's Day,2.571428571428572,"Nine college students staying at a friend's remote island mansion begin to fall victim to an unseen murderer over the April Fool's Day weekend, but nothing is as it seems.","Comedy,Horror"
860,The Believers,2.066666666666667,"Cal Jamison, a police psychologist, is forced to deal with a series of ritualistic murders and a malevolent cult.","Horror,Thriller"
862,Jingle All the Way,2.0625,"A father vows to get his son a Turbo Man action figure for Christmas. However, every store is sold out, and he must travel all over town and compete with everybody else in order to find one.","Adventure,Childrens,Comedy"
864,My Fellow Americans,3.1547619047619047,"Two former U. S. Presidents, hated rivals, join forces to expose the current, corrupt President at the risk of their lives.",Comedy
865,The Ice Storm,3.4761904761904763,"In 1973 suburbia, several middle-class families experimenting with substance abuse and the swinging lifestyle find their lives spinning beyond their control.",Drama
866,Michael,3.3135593220338984,Two tabloid reporters checking out a report of the Archangel Michael living with an old woman find that it's true. But that's not the only surprise.,"Comedy,Romance"
867,The Whole Wide World,4.0,"In 1933 Texas, a schoolteacher and aspiring writer meets a pulp fiction writer, and a relationship soon develops between the two, but it is doomed by his slavishly devotion to his ailing mother and insistence on his freedom.",Drama
868,Hearts and Minds,3.8,A startling and courageous landmark documentary that unflinchingly confronted the United States' involvement in Vietnam at the height of the controversy that surrounded it.,Drama
869,Fools Rush In,3.0,"After a one-night stand with Alex, Isabel realizes that she is pregnant and they decide to get married. However, along with the marriage comes compromise of one's own cultural traditions.","Comedy,Romance"
870,Touch,2.7777777777777777,A widower struggling to raise his emotionally challenged son discovers that he can predict events before they happen.,Romance
871,Vegas Vacation,2.430555555555556,"In the fourth outing for the vacation franchise, the Griswolds have to survive Vegas fever when they go to Las Vegas for a fun family vacation.",Comedy
872,Love Jones,3.095238095238096,"Darius Lovehall is a young black poet in Chicago who starts dating Nina Mosley, a beautiful and talented photographer. While trying to figure out if they've got a ""love thing"" or are just ""kicking it,"" they hang out with their fri...",Romance
873,Picture Perfect,2.948051948051948,"Shy awkward young Mercer Advertising Agency executive Kate Mosley's life becomes increasingly complicated when she attempts to impress her boss by pretending to be engaged to wedding photographer Nick, whom she has just met.","Comedy,Romance"
874,Career Girls,3.263157894736842,"2 young women reunite and rekindle their friendship after having said goodbye at their college graduation, six years earlier.",Drama
875,She's So Lovely,2.74,"After being released from a psychiatric institution, a man tries to redeem himself in the eyes of his now-ex wife from the events that led up to his incarceration.","Drama,Romance"
876,Money Talks,2.702127659574468,"Sought by police and criminals, a small-time hustler makes a deal with a TV newsman for protection.","Action,Comedy"
877,Excess Baggage,2.53061224489796,"A bratty teenager fakes her own kidnapping, but gets mistakenly kidnapped for real instead.","Adventure,Romance"
878,That Darn Cat!,2.4375,"After a kidnapped bank teller uses a neighbor's wandering cat to send an S.O.S., the F.B.I. assigns a cat-allergic Agent to the case.","Childrens,Comedy,Mystery"
879,The Peacemaker,3.278195488721805,A US Army colonel and a civilian woman supervising him must track down stolen Russian nuclear weapons before they're used by terrorists.,"Action,Thriller,War"
880,Soul Food,3.142857142857143,"One person can keep a family together and, when that one person is gone, a family can be torn apart.",Drama
881,Money Talks,2.9761904761904763,"Sought by police and criminals, a small-time hustler makes a deal with a TV newsman for protection.","Action,Comedy"
882,Washington Square,3.294117647058824,"In this adaptation of the Henry James novel set in 19th-century New York City, a wealthy spinster with an overbearing father is pursued by a handsome fortune hunter who may be only after her money.",Drama
883,Telling Lies in America,3.083333333333333,"A loner befriends a local celebrity, Billy Magic, but he soon begins to tell lies in order to maintain the friendship and the newfound status.",Drama
884,Year of the Horse,3.6,"This film documents Neil Young and Crazy Horse's 1996 concert tour. Jim Jarmusch interviews the band about their long history, and we see backstage footage from the 1970s and 1980s.",Documentary
885,Phantoms,2.230769230769231,"In the peaceful town of Snowfield, Colorado something evil has wiped out the community. And now, its up to a group of people to stop it, or at least get out of Snowfield alive.",Horror
886,A Life Less Ordinary,3.0754716981132075,"Upon being fired, a desperate guy kidnaps a daughter of his former boss. Two angels are sent to Earth to check if love is possible in this case.","Romance,Thriller"
887,Eve's Bayou,3.609375,"What did little Eve see--and how will it haunt her? Husband, father and womanizer, Louis Batiste, is the head of an affluent family, but it's the women who rule this gothic world of secrets, lies and mystic forces.",Drama
888,One Night Stand,3.5384615384615383,"Max has a one night stand with Karen in New York City. He returns to his wife, two kids and career in Los Angeles but is affected. A year later, Max and Karen meet again by chance, but this time they're with their spouses.",Drama
889,The Tango Lesson,3.3846153846153846,A scriptwriter comes to Paris to work on her film. There she takes up tango lessons and forms a relationship with the dancer.,Romance
890,Mortal Kombat: Annihilation,1.9230769230769231,A group of martial-arts warriors has only six days to save the Earth from an extra-dimensional invasion.,"Action,Adventure"
891,Bent,2.6,"In 1930s Berlin, a gay Jew is sent to a concentration camp under the Nazi regime.","Drama,War"
892,Flubber,2.680851063829788,"An absent-minded professor discovers ""flubber,"" a rubber-like super-bouncy substance.","Childrens,Comedy,Fantasy"
893,For Richer or Poorer,2.636363636363636,"An unhappily-married Manhattan socialite couple flee from the IRS and end up in Amish country, where they pretend to be visiting relatives.",Comedy
894,Home Alone 3,1.8235294117647056,"Alex Pruitt, an 8-year-old boy living in Chicago, must fend off four international criminals who are seeking a top-secret microchip in his toy car.","Childrens,Comedy"
895,Scream 2,3.217821782178218,"Two years after the first series of murders, as Sidney acclimates to college life, someone donning the Ghostface costume begins a new string of killings.","Horror,Thriller"
896,The Sweet Hereafter,3.7857142857142856,"A bus crash in a small town brings a lawyer to defend the families, but he discovers everything isn't what it seems.",Drama
898,The Postman,3.2545454545454544,A nameless drifter dons a postman's uniform and bag of mail as he begins a quest to inspire hope to the survivors living in post-apocalyptic America.,Drama
899,The Winter Guest,3.25,"A recent widow, who is determined to leave Scotland for Australia with her son, gets an unexpected visit from her aging mother.",Drama
900,Kundun,3.675,"From childhood to adulthood, Tibet's fourteenth Dalai Lama deals with Chinese oppression and other problems.",Drama
901,Mr. Magoo,1.7272727272727273,The myopic millionaire defeats jewel smugglers in his usual bumbling manner.,Comedy
902,The Big Lebowski,3.787878787878788,"Jeff ""The Dude"" Lebowski, mistaken for a millionaire of the same name, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.","Comedy,Crime,Mystery,Thriller"
903,Afterglow,3.235294117647059,A handyman with marital problems meets a housewife with the same.,"Drama,Romance"
904,Ma vie en rose,3.421052631578948,Ludovic is an innocent seven-year-old child who provokes horror in his community when he dresses in girls clothes and insists he's a girl.,"Comedy,Drama"
905,Great Expectations,3.2222222222222223,Modernization of Charles Dickens' classic story finds the hapless Finn as a painter in New York City pursuing his unrequited and haughty childhood love.,"Drama,Romance"
